intern_id,department,location,duration,mentor_meetings,status
1907,Web Dev,New York,6,1,Completed
1908,Marketing,Washington,6,1,Dropped Out
1909,Engineering,Illinois,3,10,Dropped Out
1910,Data Science,Michigan,3,7,Completed
1911,Engineering,New Jersey,3,9,Completed
1912,Web Dev,New York,6,3,Dropped Out
1913,HR,Hawaii,6,8,Completed
1914,Web Dev,New York,6,9,Completed
1915,HR,Hawaii,3,3,Completed
1916,HR,Alaska,3,3,Dropped Out
1917,Marketing,Michigan,9,1,Dropped Out
1918,Engineering,Nebraska,3,2,Completed
1919,Data Science,Illinois,6,7,Completed
1920,Data Science,Illinois,6,3,Completed
1921,Design,Hawaii,3,7,Dropped Out
1922,HR,California,3,5,Dropped Out
1923,Data Science,Hawaii,3,10,Completed
1924,Marketing,California,3,8,Completed
1925,HR,Texas,6,5,Completed
1926,Marketing,Washington,3,3,Completed
1927,Data Science,Illinois,3,9,Completed
1928,Data Science,Alaska,6,7,Completed
1929,Design,Hawaii,3,5,Completed
1930,Data Science,Alaska,6,7,Completed
1931,HR,Michigan,3,10,Completed
1932,HR,Alaska,3,9,Completed
1933,HR,New York,3,5,Completed
1934,Design,Washington,3,7,Dropped Out
1935,Design,New York,9,9,Dropped Out
1936,Data Science,New Jersey,6,1,Completed
1937,Web Dev,Hawaii,3,4,Completed
1938,Web Dev,Illinois,3,1,Completed
1939,Design,Hawaii,3,8,Completed
1940,Data Science,Washington,3,3,Completed
1941,Web Dev,Nebraska,3,2,Dropped Out
1942,Data Science,Nebraska,6,4,Completed
1943,Data Science,New Jersey,9,3,Completed
1944,Data Science,Washington,3,5,Completed
1945,Engineering,Texas,6,8,Completed
1946,HR,Texas,9,10,Completed
1947,Data Science,Texas,3,8,Completed
1948,Engineering,Illinois,9,7,Completed
1949,Design,Illinois,6,8,Dropped Out
1950,Web Dev,Texas,3,5,Completed
1951,HR,Nebraska,9,10,Completed
1952,Web Dev,Washington,3,10,Completed
1953,HR,Alaska,3,6,Completed
1954,Web Dev,Washington,6,8,Dropped Out
1955,HR,Texas,3,1,Completed
1956,Web Dev,Washington,3,6,Completed
1957,Web Dev,Michigan,3,6,Completed
1958,Web Dev,Illinois,6,5,Completed
1959,Web Dev,Illinois,6,4,Dropped Out
1960,Design,Nebraska,6,1,Dropped Out
1961,Data Science,Alaska,9,10,Completed
1962,Marketing,Texas,3,8,Completed
1963,Engineering,Hawaii,3,6,Completed
1964,Marketing,Nebraska,6,3,Completed
1965,Marketing,Nebraska,6,3,Completed
1966,HR,Alaska,3,6,Dropped Out
1967,Data Science,New York,3,7,Completed
1968,HR,Texas,9,8,Dropped Out
1969,Data Science,Hawaii,9,5,Completed
1970,Data Science,Illinois,6,10,Completed
1971,Web Dev,Alaska,3,6,Dropped Out
1972,Design,Hawaii,9,1,Dropped Out
1973,Web Dev,Michigan,9,6,Dropped Out
1974,Design,Nebraska,6,9,Dropped Out
1975,HR,Alaska,9,10,Completed
1976,Design,Illinois,9,4,Dropped Out
1977,HR,Washington,9,10,Completed
1978,Marketing,Illinois,9,1,Dropped Out
1979,Marketing,Michigan,6,9,Dropped Out
1980,Design,Alaska,6,4,Dropped Out
1981,Design,Michigan,3,2,Dropped Out
1982,HR,Texas,6,1,Completed
1983,Web Dev,Texas,6,3,Dropped Out
1984,HR,Washington,9,7,Dropped Out
1985,Web Dev,Nebraska,3,10,Completed
1986,Marketing,New York,6,2,Dropped Out
1987,Data Science,California,3,9,Completed
1988,Design,Hawaii,6,2,Dropped Out
1989,Web Dev,Michigan,6,5,Dropped Out
1990,HR,Hawaii,3,8,Completed
1991,Marketing,Washington,6,10,Completed
1992,Web Dev,Hawaii,3,8,Completed
1993,HR,Hawaii,3,3,Completed
1994,Design,Illinois,6,2,Dropped Out
1995,Design,Alaska,3,9,Completed
1996,Engineering,Nebraska,3,3,Dropped Out
1997,Data Science,California,3,8,Completed
1998,Engineering,Alaska,3,2,Completed
1999,Marketing,Illinois,6,3,Completed
2000,Web Dev,Hawaii,3,1,Dropped Out
2001,Marketing,California,9,6,Dropped Out
2002,HR,Illinois,3,7,Completed
2003,Design,Illinois,3,4,Completed
2004,Engineering,Illinois,3,1,Dropped Out
2005,Engineering,Texas,6,3,Dropped Out
2006,Engineering,California,6,9,Completed
2007,Marketing,Illinois,9,5,Dropped Out
2008,Design,New York,6,6,Dropped Out
2009,Web Dev,Hawaii,3,4,Completed
2010,HR,California,6,1,Dropped Out
2011,Web Dev,Texas,9,5,Completed
2012,Marketing,Michigan,3,5,Completed
2013,HR,Michigan,3,5,Completed
2014,Engineering,Nebraska,6,6,Completed
2015,Data Science,New Jersey,3,2,Dropped Out
2016,Marketing,New York,9,1,Dropped Out
2017,Marketing,Michigan,3,2,Completed
2018,Design,Texas,3,10,Completed
2019,Web Dev,New Jersey,9,6,Dropped Out
2020,Marketing,Illinois,9,5,Completed
2021,Marketing,Illinois,3,5,Completed
2022,Engineering,Washington,9,6,Dropped Out
2023,Engineering,Hawaii,3,10,Dropped Out
2024,HR,New Jersey,3,7,Completed
2025,Data Science,Hawaii,9,9,Completed
2026,Design,Texas,6,7,Completed
2027,Data Science,New York,3,2,Completed
2028,HR,New Jersey,3,6,Completed
2029,Engineering,Michigan,6,9,Dropped Out
2030,Web Dev,New York,3,7,Completed
2031,Engineering,Washington,6,2,Dropped Out
2032,Design,Hawaii,6,3,Dropped Out
2033,Engineering,Hawaii,3,8,Completed
2034,Design,New York,6,9,Dropped Out
2035,Design,Illinois,9,4,Dropped Out
2036,Design,Hawaii,3,9,Completed
2037,HR,Washington,3,2,Dropped Out
2038,Design,Michigan,3,5,Completed
2039,Design,California,6,2,Dropped Out
2040,Web Dev,Michigan,9,1,Dropped Out
2041,Data Science,Michigan,3,5,Completed
2042,Marketing,Hawaii,3,2,Completed
2043,Data Science,Alaska,3,7,Completed
2044,Design,Illinois,6,8,Completed
2045,Web Dev,Hawaii,3,2,Dropped Out
2046,Engineering,Illinois,9,7,Dropped Out
2047,Web Dev,Texas,3,4,Completed
2048,Design,Alaska,6,1,Dropped Out
2049,Web Dev,Hawaii,6,3,Completed
2050,Web Dev,Nebraska,6,1,Completed
2051,Design,Michigan,3,5,Completed
2052,HR,Texas,6,8,Completed
2053,Web Dev,Alaska,3,1,Dropped Out
2054,Marketing,Hawaii,3,9,Dropped Out
2055,Marketing,Washington,6,3,Completed
2056,Web Dev,New York,6,5,Completed
2057,HR,New York,3,9,Completed
2058,Engineering,Illinois,3,5,Dropped Out
2059,Design,Alaska,9,9,Dropped Out
2060,Marketing,Michigan,9,10,Completed
2061,Engineering,Michigan,3,8,Completed
2062,Web Dev,California,6,7,Completed
2063,Engineering,New York,3,1,Dropped Out
2064,Data Science,Texas,6,4,Completed
2065,Marketing,Alaska,9,9,Dropped Out
2066,Web Dev,Michigan,3,10,Completed
2067,Design,California,6,8,Completed
2068,HR,Alaska,3,4,Dropped Out
2069,Web Dev,New Jersey,6,1,Dropped Out
2070,Design,Michigan,6,10,Dropped Out
2071,HR,New Jersey,9,4,Dropped Out
2072,HR,Alaska,3,3,Dropped Out
2073,Web Dev,Michigan,3,6,Completed
2074,Engineering,New Jersey,3,5,Completed
2075,Engineering,Nebraska,9,5,Dropped Out
2076,HR,California,6,2,Dropped Out
2077,Engineering,Texas,6,3,Dropped Out
2078,Data Science,New York,3,6,Completed
2079,HR,California,9,2,Dropped Out
2080,HR,New Jersey,9,4,Completed
2081,Design,Michigan,6,2,Dropped Out
2082,Engineering,Nebraska,3,9,Completed
2083,HR,Nebraska,3,3,Dropped Out
2084,Data Science,New York,6,10,Completed
2085,Design,Nebraska,6,10,Dropped Out
2086,Web Dev,California,3,6,Completed
2087,HR,Hawaii,6,1,Dropped Out
2088,Data Science,Nebraska,3,10,Completed
2089,Marketing,New York,6,3,Dropped Out
2090,Data Science,Nebraska,6,8,Completed
2091,Data Science,Nebraska,3,5,Completed
2092,Design,Washington,6,8,Dropped Out
2093,Web Dev,California,3,2,Completed
2094,Marketing,New Jersey,3,7,Completed
2095,Engineering,Illinois,9,9,Dropped Out
2096,Engineering,Hawaii,3,7,Completed
2097,Data Science,Nebraska,3,3,Completed
2098,Design,Texas,3,7,Completed
2099,Design,Nebraska,3,8,Completed
2100,Engineering,Washington,3,1,Dropped Out
2101,Marketing,New Jersey,3,3,Completed
2102,Web Dev,Texas,6,5,Completed
2103,Marketing,Hawaii,3,6,Completed
2104,HR,Texas,6,3,Dropped Out
2105,HR,California,3,4,Completed
2106,Web Dev,New York,3,5,Dropped Out
2107,Engineering,New York,3,3,Completed
2108,Web Dev,Hawaii,9,4,Completed
2109,Design,New Jersey,6,5,Dropped Out
2110,HR,New York,6,2,Completed
2111,Data Science,Alaska,3,10,Completed
2112,Data Science,Washington,9,9,Completed
2113,Engineering,Hawaii,3,10,Completed
2114,Design,Hawaii,3,8,Completed
2115,Marketing,Illinois,6,6,Dropped Out
2116,Design,Illinois,3,10,Completed
2117,Data Science,California,9,3,Completed
2118,Data Science,California,3,2,Completed
2119,HR,Illinois,9,7,Dropped Out
2120,Design,New York,6,8,Dropped Out
2121,Design,Michigan,6,10,Dropped Out
2122,Data Science,Hawaii,3,1,Completed
2123,Marketing,Alaska,3,6,Completed
2124,Engineering,Hawaii,9,7,Completed
2125,Engineering,Nebraska,3,9,Completed
2126,Design,New Jersey,6,3,Dropped Out
2127,Engineering,Washington,9,2,Dropped Out
2128,Data Science,Michigan,3,5,Completed
2129,Data Science,Alaska,6,10,Completed
2130,Design,Nebraska,6,1,Dropped Out
2131,Design,California,3,6,Completed
2132,HR,Alaska,3,9,Dropped Out
2133,Design,Illinois,3,10,Completed
2134,Marketing,Hawaii,3,9,Completed
2135,Engineering,Alaska,6,7,Completed
2136,Design,New Jersey,3,7,Completed
2137,Web Dev,Texas,9,8,Completed
2138,HR,California,3,10,Completed
2139,Web Dev,Washington,6,2,Dropped Out
2140,Data Science,Washington,6,6,Completed
2141,Engineering,Alaska,3,5,Dropped Out
2142,Design,Texas,3,5,Completed
2143,Web Dev,Hawaii,6,3,Dropped Out
2144,Engineering,Nebraska,9,3,Completed
2145,Data Science,Michigan,3,6,Completed
2146,Marketing,Hawaii,3,10,Completed
2147,HR,Nebraska,3,10,Completed
2148,Engineering,Michigan,3,7,Dropped Out
2149,Engineering,Texas,6,1,Dropped Out
2150,Marketing,Michigan,9,3,Dropped Out
2151,Engineering,Hawaii,3,1,Dropped Out
2152,Data Science,New Jersey,9,10,Completed
2153,Data Science,Alaska,3,3,Dropped Out
2154,Marketing,Nebraska,6,5,Dropped Out
2155,HR,New Jersey,3,9,Completed
2156,Design,Nebraska,3,3,Completed
2157,Web Dev,Alaska,3,10,Completed
2158,Design,New York,3,10,Completed
2159,Engineering,Michigan,6,9,Dropped Out
2160,Web Dev,Texas,6,1,Completed
2161,Marketing,New York,3,6,Completed
2162,Marketing,New York,9,9,Dropped Out
2163,HR,Washington,3,5,Completed
2164,Web Dev,Illinois,6,10,Completed
2165,Data Science,Hawaii,3,2,Completed
2166,Web Dev,New Jersey,3,5,Completed
2167,Engineering,New Jersey,3,1,Dropped Out
2168,Data Science,New Jersey,6,9,Completed
2169,Marketing,New Jersey,6,10,Dropped Out
2170,Web Dev,Hawaii,3,10,Completed
2171,Design,New York,3,9,Dropped Out
2172,HR,Hawaii,3,6,Dropped Out
2173,Design,New Jersey,6,9,Completed
2174,HR,Illinois,6,3,Dropped Out
2175,Engineering,California,3,4,Completed
2176,Design,Alaska,3,6,Completed
2177,Web Dev,New Jersey,6,4,Dropped Out
2178,Web Dev,Texas,3,1,Completed
2179,Design,California,3,7,Completed
2180,Web Dev,Hawaii,3,5,Completed
2181,Engineering,Texas,3,8,Completed
2182,Data Science,Texas,6,9,Completed
2183,Engineering,Nebraska,6,5,Completed
2184,HR,Texas,3,8,Dropped Out
2185,Engineering,New Jersey,6,1,Dropped Out
2186,HR,Nebraska,3,1,Dropped Out
2187,Web Dev,Washington,9,7,Completed
2188,Data Science,New York,6,6,Completed
2189,Web Dev,Texas,6,5,Dropped Out
2190,Marketing,Illinois,3,5,Completed
2191,Web Dev,Alaska,3,9,Dropped Out
2192,HR,Texas,3,1,Completed
2193,Web Dev,Washington,6,8,Completed
2194,Web Dev,Michigan,3,2,Dropped Out
2195,Data Science,Hawaii,9,7,Dropped Out
2196,Web Dev,Hawaii,9,6,Completed
2197,Data Science,Washington,6,10,Completed
2198,Design,Michigan,9,2,Dropped Out
2199,Marketing,Hawaii,3,3,Dropped Out
2200,Data Science,Hawaii,3,4,Completed
2201,HR,Hawaii,3,7,Completed
2202,Design,Washington,6,8,Dropped Out
2203,Data Science,New York,3,2,Completed
2204,Data Science,Alaska,9,8,Dropped Out
2205,Marketing,Washington,3,9,Completed
2206,HR,Michigan,3,7,Completed
2207,Engineering,Texas,9,1,Dropped Out
2208,Engineering,New York,3,6,Completed
2209,Data Science,New York,3,8,Completed
2210,Web Dev,Texas,6,5,Dropped Out
2211,HR,Illinois,3,2,Dropped Out
2212,Design,Nebraska,3,5,Dropped Out
2213,Web Dev,Alaska,3,8,Completed
2214,Web Dev,Alaska,3,2,Dropped Out
2215,HR,Illinois,9,1,Dropped Out
2216,Data Science,Nebraska,9,4,Completed
2217,Data Science,Alaska,3,4,Completed
2218,Data Science,Michigan,3,9,Completed
2219,Data Science,California,3,3,Dropped Out
2220,Engineering,California,9,4,Dropped Out
2221,Data Science,Alaska,3,3,Completed
2222,Engineering,New Jersey,3,2,Completed
2223,Engineering,Alaska,6,4,Dropped Out
2224,Data Science,Texas,9,8,Completed
2225,Marketing,Texas,3,1,Completed
2226,Design,Nebraska,3,8,Dropped Out
2227,Web Dev,Hawaii,3,8,Dropped Out
2228,Engineering,New York,3,3,Completed
2229,HR,Michigan,6,10,Completed
2230,HR,Illinois,6,10,Dropped Out
2231,Design,Alaska,6,6,Dropped Out
2232,HR,Hawaii,3,4,Dropped Out
2233,Marketing,Hawaii,3,1,Completed
2234,HR,Michigan,3,1,Completed
2235,Web Dev,Illinois,3,5,Dropped Out
2236,Web Dev,Texas,6,8,Completed
2237,Engineering,Washington,3,1,Dropped Out
2238,Data Science,Michigan,3,2,Completed
2239,Marketing,Hawaii,3,7,Completed
2240,Engineering,California,3,8,Dropped Out
2241,Marketing,Alaska,3,3,Completed
2242,Data Science,Nebraska,9,8,Dropped Out
2243,HR,California,3,1,Completed
2244,HR,Hawaii,6,9,Dropped Out
2245,Data Science,New York,3,2,Completed
2246,Engineering,New Jersey,3,2,Completed
2247,Data Science,Illinois,9,4,Completed
2248,Design,Texas,3,10,Dropped Out
2249,Web Dev,Alaska,6,3,Dropped Out
2250,Engineering,Nebraska,3,4,Completed
2251,Marketing,Washington,6,6,Dropped Out
2252,Design,Texas,6,7,Dropped Out
2253,Engineering,Alaska,9,5,Dropped Out
2254,Data Science,Washington,9,2,Dropped Out
2255,Data Science,Nebraska,6,3,Dropped Out
2256,Data Science,Hawaii,3,10,Completed
2257,Data Science,New Jersey,6,3,Completed
2258,Marketing,California,6,5,Completed
2259,Design,California,3,5,Dropped Out
2260,HR,Hawaii,3,4,Completed
2261,Web Dev,Texas,9,8,Completed
2262,Marketing,Hawaii,3,6,Dropped Out
2263,Marketing,Hawaii,3,6,Completed
2264,HR,Alaska,9,1,Dropped Out
2265,HR,Alaska,3,6,Dropped Out
2266,Web Dev,Nebraska,3,3,Dropped Out
2267,Web Dev,New Jersey,6,6,Completed
2268,HR,Alaska,3,10,Completed
2269,Data Science,Nebraska,6,6,Dropped Out
2270,Marketing,New York,3,2,Completed
2271,Engineering,Hawaii,3,1,Dropped Out
2272,Web Dev,Hawaii,3,3,Dropped Out
2273,Web Dev,Texas,9,5,Completed
2274,HR,New York,3,4,Dropped Out
2275,Design,Texas,3,7,Dropped Out
2276,Engineering,Washington,3,4,Completed
2277,Engineering,Nebraska,3,8,Completed
2278,Web Dev,Nebraska,3,7,Completed
2279,Data Science,Hawaii,3,10,Completed
2280,Design,Michigan,6,9,Dropped Out
2281,Engineering,Washington,3,1,Completed
2282,Web Dev,Nebraska,6,5,Completed
2283,Engineering,Alaska,6,4,Dropped Out
2284,Design,Hawaii,3,6,Dropped Out
2285,Design,Texas,3,1,Dropped Out
2286,Marketing,New York,6,6,Dropped Out
2287,HR,Texas,6,1,Completed
2288,HR,California,3,1,Dropped Out
2289,Web Dev,Michigan,9,8,Dropped Out
2290,Design,Nebraska,3,2,Dropped Out
2291,Marketing,New Jersey,3,10,Completed
2292,Marketing,Illinois,3,6,Completed
2293,Engineering,Michigan,9,6,Dropped Out
2294,Engineering,Hawaii,6,6,Dropped Out
2295,Marketing,Nebraska,6,8,Completed
2296,Engineering,New York,3,4,Completed
2297,Design,Nebraska,3,3,Dropped Out
2298,Data Science,Illinois,3,6,Completed
2299,Design,New York,9,4,Dropped Out
2300,Marketing,Texas,3,2,Dropped Out
2301,Marketing,New York,3,6,Completed
2302,Design,Michigan,3,10,Completed
2303,Engineering,Texas,9,5,Completed
2304,Engineering,Nebraska,3,9,Completed
2305,HR,Hawaii,3,6,Completed
2306,Marketing,Washington,3,3,Dropped Out
2307,Web Dev,Hawaii,9,5,Dropped Out
2308,HR,Nebraska,9,10,Dropped Out
2309,Engineering,Illinois,6,8,Dropped Out
2310,Design,Washington,3,9,Completed
2311,Engineering,Nebraska,3,8,Completed
2312,Design,New Jersey,9,3,Dropped Out
2313,HR,Michigan,3,9,Completed
2314,Marketing,New Jersey,3,3,Completed
2315,Engineering,Texas,3,8,Completed
2316,Design,California,9,10,Dropped Out
2317,Marketing,Nebraska,3,9,Completed
2318,Web Dev,Alaska,6,7,Completed
2319,Design,Alaska,9,4,Dropped Out
2320,HR,New York,3,10,Completed
2321,Web Dev,Hawaii,3,9,Completed
2322,Web Dev,Hawaii,9,3,Dropped Out
2323,Data Science,Hawaii,9,3,Completed
2324,Engineering,New Jersey,9,2,Completed
2325,Design,Michigan,6,10,Completed
2326,Web Dev,Nebraska,3,3,Dropped Out
2327,Data Science,Illinois,9,1,Completed
2328,HR,New York,3,4,Completed
2329,Marketing,Texas,9,8,Completed
2330,Design,Washington,9,5,Dropped Out
2331,Web Dev,Texas,6,2,Dropped Out
2332,Engineering,Nebraska,9,3,Dropped Out
2333,Data Science,California,6,1,Completed
2334,Web Dev,Hawaii,3,2,Completed
2335,Engineering,Washington,6,1,Completed
2336,Web Dev,New Jersey,3,2,Completed
2337,Design,Nebraska,6,3,Dropped Out
2338,Design,California,3,1,Dropped Out
2339,Design,New Jersey,3,9,Dropped Out
2340,HR,California,9,10,Dropped Out
2341,HR,Hawaii,9,5,Completed
2342,Data Science,New Jersey,3,8,Completed
2343,Design,Michigan,6,5,Dropped Out
2344,Engineering,Alaska,6,8,Dropped Out
2345,Web Dev,Texas,9,7,Completed
2346,Marketing,Michigan,3,4,Dropped Out
2347,Engineering,Washington,6,7,Completed
2348,HR,New York,9,6,Completed
2349,HR,Alaska,3,3,Dropped Out
2350,Engineering,Michigan,9,9,Completed
2351,HR,Nebraska,9,10,Completed
2352,Design,California,9,9,Dropped Out
2353,Data Science,Washington,3,5,Completed
2354,Web Dev,Nebraska,3,8,Dropped Out
2355,Data Science,Alaska,9,7,Dropped Out
2356,Web Dev,California,3,9,Completed
2357,Web Dev,Washington,6,7,Completed
2358,Data Science,New York,3,4,Completed
2359,Engineering,Alaska,3,4,Dropped Out
2360,Web Dev,Washington,3,8,Completed
2361,Data Science,Michigan,6,6,Completed
2362,Web Dev,Washington,3,9,Completed
2363,Marketing,Alaska,6,10,Completed
2364,Engineering,Hawaii,6,7,Dropped Out
2365,Design,Michigan,6,7,Dropped Out
2366,Web Dev,Nebraska,6,4,Dropped Out
2367,Marketing,Alaska,3,3,Dropped Out
2368,Design,Hawaii,3,8,Completed
2369,Design,Illinois,3,7,Completed
2370,Web Dev,New York,6,4,Completed
2371,Data Science,Hawaii,6,4,Completed
2372,Web Dev,Illinois,3,1,Dropped Out
2373,Marketing,Texas,3,7,Dropped Out
2374,Design,California,6,1,Completed
2375,Web Dev,Hawaii,3,10,Completed
2376,Data Science,New Jersey,9,10,Completed
2377,Web Dev,New York,3,4,Dropped Out
2378,Engineering,Hawaii,9,3,Dropped Out
2379,Data Science,Illinois,3,3,Completed
2380,Marketing,New Jersey,3,1,Dropped Out
2381,Design,New York,3,4,Dropped Out
2382,Web Dev,New Jersey,3,1,Completed
2383,Data Science,Michigan,3,8,Completed
2384,Engineering,Illinois,3,1,Dropped Out
2385,Data Science,Washington,6,6,Completed
2386,HR,Michigan,3,7,Completed
2387,Engineering,New York,6,10,Completed
2388,Marketing,New York,3,2,Dropped Out
2389,Design,Alaska,9,4,Dropped Out
2390,Marketing,Illinois,6,3,Dropped Out
2391,Web Dev,Texas,3,9,Completed
2392,Data Science,Texas,3,7,Completed
2393,HR,New York,3,2,Dropped Out
2394,Engineering,Texas,3,6,Completed
2395,Engineering,California,6,9,Completed
2396,Data Science,Alaska,6,3,Completed
2397,HR,New York,9,6,Dropped Out
2398,Data Science,Texas,6,3,Dropped Out
2399,Web Dev,Illinois,9,3,Dropped Out
2400,Marketing,Hawaii,9,4,Dropped Out
2401,Engineering,Washington,9,9,Dropped Out
2402,Web Dev,Michigan,3,8,Completed
2403,Marketing,Michigan,3,1,Dropped Out
2404,Web Dev,California,3,1,Completed
2405,HR,New Jersey,6,7,Dropped Out
2406,Engineering,Illinois,3,3,Completed
2407,Data Science,New Jersey,3,7,Completed
2408,Data Science,Alaska,3,9,Completed
2409,Marketing,Washington,3,3,Completed
2410,Design,Alaska,6,3,Dropped Out
2411,HR,New York,3,2,Completed
2412,Marketing,Illinois,6,10,Dropped Out
2413,Design,New York,6,1,Dropped Out
